12383330,"REPAIR      ",2025-03-05 16:23:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Complaint>Seatbelt</Complaint><Cause>Check van find driver seatbelt latch not working </Cause><Correction>Remove seat belt latch and replace with a new seat belt latch on van but it’s still saying that the seatbelt is malfunctioning </Correction><Estimate></Estimate><Notes>This van need to go at the dealership so that all the module for the seatbelt drive side can be check </Notes>,"LABOR       ",1.000000,0.000000,110.000000,110.000000
12790530,"REPAIR      ",2025-04-16 13:24:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replace seatbelt buckle</Correction><Notes>Seatbelt buckle not working properly</Notes><Cause>Normal wear and tear</Cause><Complaint>Seatbelt buckle not working properly</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",1.000000,0.000000,110.000000,110.000000
12790530,"REPAIR      ",2025-04-16 13:24:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replace seatbelt buckle</Correction><Notes>Seatbelt buckle not working properly</Notes><Cause>Normal wear and tear</Cause><Complaint>Seatbelt buckle not working properly</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,168.890000,168.890000
12795355,"REPAIR      ",2025-04-17 11:42:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replaced seatbelt buckle</Correction><Notes></Notes><Cause>Seatbelt buckle broke</Cause><Complaint>Mechanic inspection</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",0.650000,0.000000,74.000000,48.100000
12795355,"REPAIR      ",2025-04-17 11:42:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replaced seatbelt buckle</Correction><Notes></Notes><Cause>Seatbelt buckle broke</Cause><Complaint>Mechanic inspection</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,109.322500,109.320000
12798698,"REPAIR      ",2025-04-17 16:57:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Removed and replaced seatbelt buckle new. DSP SUPPLIED PARTS</Correction><Notes></Notes><Cause>Wear</Cause><Complaint>Drivers side seat belt buckle is worn out</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",1.000000,0.000000,110.000000,110.000000
12810433,"REPAIR      ",2025-05-06 02:34:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>Replace seatbelt, pretension and buckle</Correction><Notes></Notes><Cause>Due to wear and tear the seatbelt pretension and seatbelt buckle have worn out need to be replaced</Cause><Complaint>Seatbelt and buckle are worn out</Complaint><CauseOfRepair></CauseOfRepair>","PART        ",0.000000,1.000000,358.400000,358.400000
12810433,"REPAIR      ",2025-05-06 02:34:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>Replace seatbelt, pretension and buckle</Correction><Notes></Notes><Cause>Due to wear and tear the seatbelt pretension and seatbelt buckle have worn out need to be replaced</Cause><Complaint>Seatbelt and buckle are worn out</Complaint><CauseOfRepair></CauseOfRepair>","PART        ",0.000000,1.000000,131.160000,131.160000
12810433,"REPAIR      ",2025-05-06 02:34:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>Replace seatbelt, pretension and buckle</Correction><Notes></Notes><Cause>Due to wear and tear the seatbelt pretension and seatbelt buckle have worn out need to be replaced</Cause><Complaint>Seatbelt and buckle are worn out</Complaint><CauseOfRepair></CauseOfRepair>","PART        ",0.000000,1.000000,25.000000,25.000000
12810433,"REPAIR      ",2025-05-06 02:34:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>Replace seatbelt, pretension and buckle</Correction><Notes></Notes><Cause>Due to wear and tear the seatbelt pretension and seatbelt buckle have worn out need to be replaced</Cause><Complaint>Seatbelt and buckle are worn out</Complaint><CauseOfRepair></CauseOfRepair>","LABOR       ",2.000000,0.000000,110.000000,220.000000
12824216,"REPAIR      ",2025-04-24 03:13:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Buckle replaced</Correction><Notes></Notes><Cause>Damaged/missing</Cause><Complaint>PASSENGER SEATBELT MISSING</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,126.260000,126.260000
12824216,"REPAIR      ",2025-04-24 03:13:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Buckle replaced</Correction><Notes></Notes><Cause>Damaged/missing</Cause><Complaint>PASSENGER SEATBELT MISSING</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",1.000000,0.000000,110.000000,110.000000
12831927,"REPAIR      ",2025-05-08 05:34:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Technician removed and replaced seatbelt buckle.</Correction><Notes>Technician removed and replaced seatbelt buckle.</Notes><Cause>Technician found seatbelt buckle was defective and needed replacement.</Cause><Complaint>Customer states airbag light is on.</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",1.000000,0.000000,110.000000,110.000000
12831927,"REPAIR      ",2025-05-08 05:34:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Technician removed and replaced seatbelt buckle.</Correction><Notes>Technician removed and replaced seatbelt buckle.</Notes><Cause>Technician found seatbelt buckle was defective and needed replacement.</Cause><Complaint>Customer states airbag light is on.</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,131.590000,131.590000
12832121,"REPAIR      ",2025-04-23 19:57:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>17902  TECH R/R DRIVER SIDE SEAT BELT BUCKEL ASSEMBLY. TEC ALSO HAD TO CLEAR SRS AIR BAG LIGHT DUE TO REPLACEMENT.  MILEAGE 64,019</Correction><Notes>17902  TECH R/R DRIVER SIDE SEAT BELT BUCKEL ASSEMBLY. TEC ALSO HAD TO CLEAR SRS AIR BAG LIGHT DUE TO REPLACEMENT.  MILEAGE 64,019</Notes><Cause>17902  REPAIR</Cause><Complaint>DRIVER SIDE SEAT BELT BUCKEL ASSEMBLY REPLACEMENT</Complaint><CauseOfRepair></CauseOfRepair>","LABOR       ",2.000000,0.000000,110.000000,220.000000
12832121,"REPAIR      ",2025-04-23 19:57:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>17902  TECH R/R DRIVER SIDE SEAT BELT BUCKEL ASSEMBLY. TEC ALSO HAD TO CLEAR SRS AIR BAG LIGHT DUE TO REPLACEMENT.  MILEAGE 64,019</Correction><Notes>17902  TECH R/R DRIVER SIDE SEAT BELT BUCKEL ASSEMBLY. TEC ALSO HAD TO CLEAR SRS AIR BAG LIGHT DUE TO REPLACEMENT.  MILEAGE 64,019</Notes><Cause>17902  REPAIR</Cause><Complaint>DRIVER SIDE SEAT BELT BUCKEL ASSEMBLY REPLACEMENT</Complaint><CauseOfRepair></CauseOfRepair>","PART        ",0.000000,1.000000,122.910000,122.910000
12835485,"REPAIR      ",2025-04-29 04:41:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replacing seatbelt due not rate ratcheting back. When installed rechecked now functional.</Correction><Notes></Notes><Cause>Dealt belt no ratcheting back</Cause><Complaint>Dealt belt no ratcheting back</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",1.500000,0.000000,110.000000,165.000000
12835485,"REPAIR      ",2025-04-29 04:41:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replacing seatbelt due not rate ratcheting back. When installed rechecked now functional.</Correction><Notes></Notes><Cause>Dealt belt no ratcheting back</Cause><Complaint>Dealt belt no ratcheting back</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,328.260000,328.260000
12849196,"REPAIR      ",2025-05-08 22:02:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>Another vendor already replaced the seatbelt buckle but they did not clear the airbag light. I hooked up the scanner, read the codes, clear the airbag light and the airbag system is functioning properly. The part was deleted and added to my inventory</Correction><Notes></Notes><Cause>B005213 passenger seatbelt buckle</Cause><Complaint>Airbag light is on</Complaint><CauseOfRepair></CauseOfRepair>","LABOR       ",0.400000,0.000000,110.000000,44.000000
12854281,"REPAIR      ",2025-05-07 10:28:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replaced Seat Belt</Correction><Notes></Notes><Cause>Seat belt is frayed and needs replaced</Cause><Complaint>Mechanic Inspection</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",1.500000,0.000000,110.000000,165.000000
12854281,"REPAIR      ",2025-05-07 10:28:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replaced Seat Belt</Correction><Notes></Notes><Cause>Seat belt is frayed and needs replaced</Cause><Complaint>Mechanic Inspection</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,300.220000,300.220000
12863974,"REPAIR      ",2025-05-03 03:21:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>Replaced the driver seat belt buckle due to an open circuit in the buckle assembly causing the airbag light to come on... Chris k</Correction><Notes>Replaced the driver seat belt buckle due to an open circuit in the buckle assembly causing the airbag light to come on... Chris k</Notes><Cause>See section 1 for cause</Cause><Complaint>Authorized By: Devyn Tavares Wipers & Interior - Seat Belt not working or defective - driver`s side seatbelt buckle not functioning as designed, causing airbag alert to display</Complaint><CauseOfRepair></CauseOfRepair>","PART        ",0.000000,1.000000,126.620000,126.620000
12863974,"REPAIR      ",2025-05-03 03:21:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>Replaced the driver seat belt buckle due to an open circuit in the buckle assembly causing the airbag light to come on... Chris k</Correction><Notes>Replaced the driver seat belt buckle due to an open circuit in the buckle assembly causing the airbag light to come on... Chris k</Notes><Cause>See section 1 for cause</Cause><Complaint>Authorized By: Devyn Tavares Wipers & Interior - Seat Belt not working or defective - driver`s side seatbelt buckle not functioning as designed, causing airbag alert to display</Complaint><CauseOfRepair></CauseOfRepair>","LABOR       ",0.500000,0.000000,110.000000,55.000000
12864911,"REPAIR      ",2025-05-06 05:54:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>R&R seat belt assembly</Correction><Notes></Notes><Cause>Drivers seat belt frayed and no longer retracting</Cause><Complaint>Authorized By: Dispatch Wipers & Interior - Other - Seatbelt</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",0.250000,0.000000,110.000000,27.500000
12864911,"REPAIR      ",2025-05-06 05:54:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>R&R seat belt assembly</Correction><Notes></Notes><Cause>Drivers seat belt frayed and no longer retracting</Cause><Complaint>Authorized By: Dispatch Wipers & Interior - Other - Seatbelt</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,107.800000,107.800000
12864911,"REPAIR      ",2025-05-06 05:54:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>R&R seat belt assembly</Correction><Notes></Notes><Cause>Drivers seat belt frayed and no longer retracting</Cause><Complaint>Authorized By: Dispatch Wipers & Interior - Other - Seatbelt</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,64.170000,64.170000
12864911,"REPAIR      ",2025-05-06 05:54:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>R&R seat belt assembly</Correction><Notes></Notes><Cause>Drivers seat belt frayed and no longer retracting</Cause><Complaint>Authorized By: Dispatch Wipers & Interior - Other - Seatbelt</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,294.800000,294.800000
12864911,"REPAIR      ",2025-05-06 05:54:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>R&R seat belt assembly</Correction><Notes></Notes><Cause>Drivers seat belt frayed and no longer retracting</Cause><Complaint>Authorized By: Dispatch Wipers & Interior - Other - Seatbelt</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",2.100000,0.000000,110.000000,231.000000
12864917,"REPAIR      ",2025-05-06 05:49:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>R&R drivers seat belt assembly</Correction><Notes></Notes><Cause>Mileage based failure</Cause><Complaint>Drivers seat belt frayed and no longer retracting</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",1.600000,0.000000,110.000000,176.000000
12864917,"REPAIR      ",2025-05-06 05:49:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>R&R drivers seat belt assembly</Correction><Notes></Notes><Cause>Mileage based failure</Cause><Complaint>Drivers seat belt frayed and no longer retracting</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,287.650000,287.650000
12864917,"REPAIR      ",2025-05-06 05:49:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>R&R drivers seat belt assembly</Correction><Notes></Notes><Cause>Mileage based failure</Cause><Complaint>Drivers seat belt frayed and no longer retracting</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,56.790000,56.790000
12869510,"REPAIR      ",2025-05-03 00:08:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Remove and install new seatbelt buckle and clear airbag light. Confirm airbag light does not come back on</Correction><Notes></Notes><Cause>Driver side seatbelt buckle is shorted out</Cause><Complaint>Airbag light is on</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",0.300000,0.000000,75.000000,22.500000
12869510,"REPAIR      ",2025-05-03 00:08:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Remove and install new seatbelt buckle and clear airbag light. Confirm airbag light does not come back on</Correction><Notes></Notes><Cause>Driver side seatbelt buckle is shorted out</Cause><Complaint>Airbag light is on</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,107.800000,107.800000
12869510,"REPAIR      ",2025-05-03 00:08:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Remove and install new seatbelt buckle and clear airbag light. Confirm airbag light does not come back on</Correction><Notes></Notes><Cause>Driver side seatbelt buckle is shorted out</Cause><Complaint>Airbag light is on</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,19.870000,19.870000
12869510,"REPAIR      ",2025-05-03 00:08:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Remove and install new seatbelt buckle and clear airbag light. Confirm airbag light does not come back on</Correction><Notes></Notes><Cause>Driver side seatbelt buckle is shorted out</Cause><Complaint>Airbag light is on</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",1.000000,0.000000,75.000000,75.000000
12878228,"REPAIR      ",2025-05-01 08:50:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replaced seatbelt buckle</Correction><Notes></Notes><Cause>Seatbelt buckle broken</Cause><Complaint>Mechanic inspection</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",0.700000,0.000000,74.000000,51.800000
12878228,"REPAIR      ",2025-05-01 08:50:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replaced seatbelt buckle</Correction><Notes></Notes><Cause>Seatbelt buckle broken</Cause><Complaint>Mechanic inspection</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,135.850000,135.850000
12881762,"REPAIR      ",2025-05-02 05:46:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Removed trim panels remove seatbelts installed new seatbelts tested seatbelt seatbelt properly retract and extends</Correction><Notes></Notes><Cause>Seatbelt internal failure</Cause><Complaint>Seatbelt frayed and not fully retracting</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",1.500000,0.000000,110.000000,165.000000
12881762,"REPAIR      ",2025-05-02 05:46:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Removed trim panels remove seatbelts installed new seatbelts tested seatbelt seatbelt properly retract and extends</Correction><Notes></Notes><Cause>Seatbelt internal failure</Cause><Complaint>Seatbelt frayed and not fully retracting</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,369.750000,369.750000
12884387,"REPAIR      ",2025-05-17 01:14:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Driving van to to the work noticed the driver side seat belt not functioning correctly. Seat belt itself did not retract. Need to replace due to safety concerns</Correction><Notes></Notes><Cause>Seat belt malfunction</Cause><Complaint>Seat does not retract back</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",0.500000,0.000000,110.000000,55.000000
12884387,"REPAIR      ",2025-05-17 01:14:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Driving van to to the work noticed the driver side seat belt not functioning correctly. Seat belt itself did not retract. Need to replace due to safety concerns</Correction><Notes></Notes><Cause>Seat belt malfunction</Cause><Complaint>Seat does not retract back</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",1.000000,0.000000,110.000000,110.000000
12884387,"REPAIR      ",2025-05-17 01:14:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Driving van to to the work noticed the driver side seat belt not functioning correctly. Seat belt itself did not retract. Need to replace due to safety concerns</Correction><Notes></Notes><Cause>Seat belt malfunction</Cause><Complaint>Seat does not retract back</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,321.510000,321.510000
12884387,"REPAIR      ",2025-05-17 01:14:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Driving van to to the work noticed the driver side seat belt not functioning correctly. Seat belt itself did not retract. Need to replace due to safety concerns</Correction><Notes></Notes><Cause>Seat belt malfunction</Cause><Complaint>Seat does not retract back</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,50.000000,50.000000
12884760,"REPAIR      ",2025-06-07 01:41:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Arrived to vehicle and parts were already installed by another vendor</Correction><Notes></Notes><Cause>Seat belt is frayed</Cause><Complaint>Upon inspection found driver seat belt to be frayed</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",0.250000,0.000000,110.000000,27.500000
12889065,"REPAIR      ",2025-06-02 12:33:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Remove trim covering driver side seat belt. Remove old seat belt and install new seat belt and reinstall trim covering driver side seat belt assembly.</Correction><Notes></Notes><Cause>Common problem seat belt is starting to fail and needs to be replaced</Cause><Complaint>Seat belt is getting hung up and starting to fray. Could cause driver to get caught and fall.</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",1.000000,0.000000,110.000000,110.000000
12889065,"REPAIR      ",2025-06-02 12:33:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Remove trim covering driver side seat belt. Remove old seat belt and install new seat belt and reinstall trim covering driver side seat belt assembly.</Correction><Notes></Notes><Cause>Common problem seat belt is starting to fail and needs to be replaced</Cause><Complaint>Seat belt is getting hung up and starting to fray. Could cause driver to get caught and fall.</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,386.055000,386.060000
12895812,"REPAIR      ",2025-05-10 05:44:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replace seatbelt tensioner and seatbelt buckle</Correction><Notes></Notes><Cause>Seatbelt pre-tensioner and seatbelt buckle are worn out</Cause><Complaint>Customer states seatbelt is worn out</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",2.000000,0.000000,110.000000,220.000000
12895812,"REPAIR      ",2025-05-10 05:44:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replace seatbelt tensioner and seatbelt buckle</Correction><Notes></Notes><Cause>Seatbelt pre-tensioner and seatbelt buckle are worn out</Cause><Complaint>Customer states seatbelt is worn out</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,358.400000,358.400000
12895812,"REPAIR      ",2025-05-10 05:44:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replace seatbelt tensioner and seatbelt buckle</Correction><Notes></Notes><Cause>Seatbelt pre-tensioner and seatbelt buckle are worn out</Cause><Complaint>Customer states seatbelt is worn out</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,107.590000,107.590000
12899487,"REPAIR      ",2025-05-08 08:24:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replaced seat belt</Correction><Notes></Notes><Cause>Seat belt is frayed and will not retract</Cause><Complaint>Mechanic inspection</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,300.220000,300.220000
12899487,"REPAIR      ",2025-05-08 08:24:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replaced seat belt</Correction><Notes></Notes><Cause>Seat belt is frayed and will not retract</Cause><Complaint>Mechanic inspection</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",1.500000,0.000000,110.000000,165.000000
12900029,"REPAIR      ",2025-05-05 13:07:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>Installed a new driver seat, belt, and buckle.</Correction><Notes>Driver seatbelt is frayed and buckle is cracked.</Notes><Cause>Worn out</Cause><Complaint>Driver’s seatbelt is frayed and buckle is cracked</Complaint><CauseOfRepair></CauseOfRepair>","LABOR       ",2.500000,0.000000,75.000000,187.500000
12900029,"REPAIR      ",2025-05-05 13:07:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>Installed a new driver seat, belt, and buckle.</Correction><Notes>Driver seatbelt is frayed and buckle is cracked.</Notes><Cause>Worn out</Cause><Complaint>Driver’s seatbelt is frayed and buckle is cracked</Complaint><CauseOfRepair></CauseOfRepair>","PART        ",0.000000,1.000000,255.200000,255.200000
12900029,"REPAIR      ",2025-05-05 13:07:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>Installed a new driver seat, belt, and buckle.</Correction><Notes>Driver seatbelt is frayed and buckle is cracked.</Notes><Cause>Worn out</Cause><Complaint>Driver’s seatbelt is frayed and buckle is cracked</Complaint><CauseOfRepair></CauseOfRepair>","PART        ",0.000000,1.000000,165.350000,165.350000
12916307,"REPAIR      ",2025-05-09 08:59:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Tech removed and replaced seat belt buckle . Connected scan tool and reset control module . Repair successful. Air bag warning light is off post repair</Correction><Notes>Tech removed and replaced seat belt buckle . Connected scan tool and reset control module . Repair successful. Air bag warning light is off post repair</Notes><Cause>Worn seatbelt buckle</Cause><Complaint>Air bag light in</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",1.500000,0.000000,110.000000,165.000000
12916307,"REPAIR      ",2025-05-09 08:59:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Tech removed and replaced seat belt buckle . Connected scan tool and reset control module . Repair successful. Air bag warning light is off post repair</Correction><Notes>Tech removed and replaced seat belt buckle . Connected scan tool and reset control module . Repair successful. Air bag warning light is off post repair</Notes><Cause>Worn seatbelt buckle</Cause><Complaint>Air bag light in</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,135.470000,135.470000
12945662,"REPAIR      ",2025-05-21 03:43:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>Necessary to remove drivers seat and disconnect battery ground. remove drivers b pillar mid and lower trims. removed drivers seat side trim and disconnect seat belt from seat. removed seat belt buckle from seat and disconnect buckle sensor from seat connector. replaced seat belt and seat belt buckle, routed wiring through the seat for seat belt buckle and installed into seat connector. Performed by JK</Correction><Notes>Necessary to remove drivers seat and disconnect battery ground. remove drivers b pillar mid and lower trims. removed drivers seat side trim and disconnect seat belt from seat. removed seat belt buckle from seat and disconnect buckle sensor from seat connector. replaced seat belt and seat belt buckle, routed wiring through the seat for seat belt buckle and installed into seat connector. Performed by JK</Notes><Cause>found drivers seat belt does not retract properly and does not hold tension. worn and coming apart</Cause><Complaint>found drivers seat belt does not retract properly and does not hold tension. worn and coming apart</Complaint><CauseOfRepair></CauseOfRepair>","LABOR       ",3.000000,0.000000,110.000000,330.000000
